txn_id,property_id,sale_price,sale_date,price_per_sqft,transaction_type,sale_year,sale_month,sale_quarter
427,164,13412514.83,2020-09-20,8526.71,Resale,2020,9,3
428,165,29002133.85,2018-05-16,7703.09,Resale,2018,5,2
429,166,97281020.7,2020-11-05,17642.55,Resale,2020,11,4
430,166,102414775.26,2021-03-22,18573.59,Resale,2021,3,1
431,166,91173879.72,2021-10-27,16534.98,Sale,2021,10,4
432,167,34485394.64,2019-04-22,5941.66,Sale,2019,4,2
433,168,68759583.75,2019-11-14,10685.25,Resale,2019,11,4
434,168,62461713.6,2021-12-04,9706.56,Resale,2021,12,4
435,168,48505871.7,2019-08-10,7537.82,Sale,2019,8,3
436,169,6197033.6,2020-10-11,9461.12,Resale,2020,10,4
437,169,7757636.6,2022-08-08,11843.72,Resale,2022,8,3
438,169,4875905.15,2019-06-25,7444.13,Resale,2019,6,2
439,170,10069698.32,2018-05-03,10029.58,Resale,2018,5,2
440,170,10163983.96,2024-04-01,10123.49,Resale,2024,4,2
441,170,11705746.44,2024-03-05,11659.11,Resale,2024,3,1
442,171,12136768.35,2018-04-23,17118.15,Sale,2018,4,2
443,171,11902188.61,2018-06-22,16787.29,Sale,2018,6,2
444,171,13422525.67,2019-06-17,18931.63,Sale,2019,6,2
445,171,14791576.31,2019-05-17,20862.59,Sale,2019,5,2
446,172,47735131.5,2023-05-23,23285.43,Sale,2023,5,2
447,173,14860828.17,2021-08-28,9848.13,Resale,2021,8,3
448,174,12015527.3,2020-05-05,21266.42,Sale,2020,5,2
449,174,14175205.9,2024-01-21,25088.86,Resale,2024,1,1
450,174,12719997.55,2024-05-06,22513.27,Resale,2024,5,2
451,174,10834920.25,2019-10-16,19176.85,Resale,2019,10,4
452,175,26445528.1,2018-11-09,8187.47,Resale,2018,11,4
453,175,27612947.0,2019-10-08,8548.9,Resale,2019,10,4
454,176,53965025.08,2022-08-02,9519.32,Sale,2022,8,3
455,176,56863528.09,2024-06-18,10030.61,Sale,2024,6,2
456,176,56356946.25,2023-04-26,9941.25,Resale,2023,4,2
457,177,16418339.73,2021-05-15,8254.57,Sale,2021,5,2
458,177,14324539.32,2022-10-16,7201.88,Sale,2022,10,4
459,177,16219738.08,2020-08-18,8154.72,Sale,2020,8,3
460,178,5653574.73,2024-01-29,11802.87,Sale,2024,1,1
461,178,6229212.98,2023-04-14,13004.62,Sale,2023,4,2
462,179,38620350.6,2021-08-20,20921.1,Sale,2021,8,3
463,180,4109147.52,2020-01-03,7553.58,Resale,2020,1,1
464,181,16298622.34,2021-10-18,22114.82,Sale,2021,10,4
465,181,15434180.3,2019-09-07,20941.9,Sale,2019,9,3
466,181,11303766.98,2019-08-26,15337.54,Sale,2019,8,3
467,182,8625633.18,2018-12-03,14594.98,Resale,2018,12,4
468,183,47012188.6,2021-05-03,8925.8,Resale,2021,5,2
469,183,45365882.41,2021-01-17,8613.23,Sale,2021,1,1
470,183,41462298.03,2022-06-20,7872.09,Resale,2022,6,2
471,184,6623104.41,2019-07-18,7191.21,Sale,2019,7,3
473,184,10331059.62,2022-07-21,11217.22,Resale,2022,7,3
474,184,7344431.61,2019-06-24,7974.41,Resale,2019,6,2
475,185,23861046.03,2018-03-15,9672.09,Sale,2018,3,1
476,185,26437309.46,2021-12-27,10716.38,Sale,2021,12,4
477,185,25487563.8,2022-07-20,10331.4,Resale,2022,7,3
478,186,5649623.4,2021-02-03,6464.1,Sale,2021,2,1
479,186,5603406.28,2018-07-28,6411.22,Sale,2018,7,3
480,186,6317656.56,2022-06-20,7228.44,Sale,2022,6,2
481,187,27219483.72,2023-12-30,10574.78,Resale,2023,12,4
482,187,22688497.26,2021-04-12,8814.49,Sale,2021,4,2
483,187,26723242.26,2020-04-06,10381.99,Sale,2020,4,2
484,187,30080458.98,2024-06-04,11686.27,Resale,2024,6,2
485,188,134744643.6,2019-08-04,20305.1,Sale,2019,8,3
486,188,171359901.72,2024-03-24,25822.77,Sale,2024,3,1
487,188,152194005.6,2022-06-18,22934.6,Sale,2022,6,2
489,189,18696887.24,2020-11-29,22152.71,Resale,2020,11,4
490,190,4464991.31,2019-09-21,6297.59,Sale,2019,9,3
491,190,5550378.14,2019-07-06,7828.46,Resale,2019,7,3
492,190,6410076.09,2023-06-12,9041.01,Sale,2023,6,2
493,190,4913561.43,2021-01-02,6930.27,Resale,2021,1,1
494,191,18971378.65,2023-03-01,9704.03,Sale,2023,3,1
495,192,10634693.72,2022-02-03,9152.06,Sale,2022,2,1
496,193,111369245.76,2024-05-05,26529.12,Resale,2024,5,2
497,194,9790557.5,2023-06-03,7389.1,Sale,2023,6,2
498,194,9615167.25,2018-04-24,7256.73,Sale,2018,4,2
499,194,10510218.0,2021-12-06,7932.24,Sale,2021,12,4
500,194,13393855.25,2024-05-29,10108.57,Sale,2024,5,2
501,195,3935003.8,2019-05-04,8390.2,Sale,2019,5,2
502,196,9976288.92,2019-06-02,18717.24,Sale,2019,6,2
503,196,12854275.72,2020-07-18,24116.84,Sale,2020,7,3
504,196,11287767.4,2024-05-03,21177.8,Resale,2024,5,2
505,197,48145987.37,2021-01-05,13666.19,Sale,2021,1,1
506,198,4521511.03,2021-10-26,6861.17,Sale,2021,10,4
507,198,4514354.29,2019-02-27,6850.31,Resale,2019,2,1
508,198,5429059.47,2024-01-03,8238.33,Resale,2024,1,1
509,198,4825988.8,2021-08-14,7323.2,Sale,2021,8,3
510,199,23403439.32,2022-10-25,11725.17,Sale,2022,10,4
511,200,58447787.76,2018-12-08,17000.52,Resale,2018,12,4
512,200,72296670.6,2019-11-07,21028.7,Sale,2019,11,4
513,200,78176647.62,2023-03-27,22738.99,Resale,2023,3,1
514,200,89490555.54,2023-02-26,26029.83,Resale,2023,2,1
515,201,22711889.2,2021-06-22,19853.05,Sale,2021,6,2
516,202,32852597.82,2024-04-18,25232.41,Resale,2024,4,2
517,202,28228596.9,2020-09-02,21680.95,Resale,2020,9,3
518,202,22690396.68,2019-10-12,17427.34,Resale,2019,10,4
520,203,31589475.84,2023-10-20,25312.08,Sale,2023,10,4
521,204,25375101.54,2019-12-30,18562.62,Resale,2019,12,4
522,205,79346713.08,2023-01-16,10721.08,Sale,2023,1,1
523,205,83504298.84,2022-11-14,11282.84,Resale,2022,11,4
524,205,73956268.74,2023-05-21,9992.74,Sale,2023,5,2
525,205,90557599.86,2020-11-22,12235.86,Resale,2020,11,4
526,206,12066881.94,2021-06-06,8687.46,Sale,2021,6,2
527,206,11352005.31,2021-11-04,8172.79,Resale,2021,11,4
528,207,41375599.81,2023-10-27,26337.11,Resale,2023,10,4
529,207,27379419.42,2019-11-06,17428.02,Resale,2019,11,4
530,207,30200715.48,2022-01-22,19223.88,Resale,2022,1,1
531,207,29506600.55,2019-03-28,18782.05,Resale,2019,3,1
532,208,22384553.04,2021-06-13,21565.08,Sale,2021,6,2
533,208,25835705.82,2023-10-25,24889.89,Sale,2023,10,4
534,208,16296506.58,2019-10-04,15699.91,Sale,2019,10,4
535,208,19780211.04,2020-07-16,19056.08,Resale,2020,7,3
537,210,6762481.42,2023-04-13,7808.87,Resale,2023,4,2
538,210,6582310.12,2018-07-27,7600.82,Sale,2018,7,3
539,210,6761087.16,2018-07-24,7807.26,Resale,2018,7,3
540,211,17602658.08,2018-09-27,6040.72,Resale,2018,9,3
541,212,9593846.41,2023-06-02,8745.53,Sale,2023,6,2
542,212,10013372.12,2023-05-12,9127.96,Resale,2023,5,2
543,212,9192805.15,2019-06-07,8379.95,Resale,2019,6,2
544,213,12183434.06,2022-07-19,10272.71,Resale,2022,7,3
545,213,8961771.8,2019-07-21,7556.3,Sale,2019,7,3
546,214,15272084.64,2020-12-07,9764.76,Sale,2020,12,4
547,214,11637426.84,2018-05-16,7440.81,Sale,2018,5,2
548,214,17680597.72,2022-08-17,11304.73,Sale,2022,8,3
549,215,29316306.32,2018-12-13,22481.83,Resale,2018,12,4
550,216,25184884.86,2019-02-15,22034.02,Resale,2019,2,1
551,217,42013675.9,2023-03-27,9290.95,Sale,2023,3,1
552,217,34774767.86,2019-03-22,7690.13,Sale,2019,3,1
553,218,5206156.71,2020-01-26,9247.17,Sale,2020,1,1
554,218,6013808.36,2022-06-11,10681.72,Resale,2022,6,2
555,218,5156747.83,2018-09-27,9159.41,Resale,2018,9,3
556,218,6706168.87,2023-07-06,11911.49,Resale,2023,7,3
558,219,25338562.2,2018-02-17,20078.1,Sale,2018,2,1
559,219,31375528.5,2023-11-07,24861.75,Resale,2023,11,4
560,219,21191945.7,2019-05-31,16792.35,Sale,2019,5,2
561,220,5088832.5,2021-09-13,6785.11,Resale,2021,9,3
562,220,5662260.0,2023-01-11,7549.68,Resale,2023,1,1
563,221,10427626.06,2019-10-09,9809.62,Sale,2019,10,4
564,221,8544032.58,2021-08-16,8037.66,Resale,2021,8,3
565,222,15876636.02,2023-05-26,11691.19,Resale,2023,5,2
566,222,14287966.14,2018-12-04,10521.33,Resale,2018,12,4
567,222,14783989.22,2020-10-17,10886.59,Sale,2020,10,4
568,222,12410069.42,2019-11-23,9138.49,Sale,2019,11,4
569,223,7586875.52,2019-11-01,8740.64,Resale,2019,11,4
570,223,11137498.96,2023-03-20,12831.22,Sale,2023,3,1
571,223,10042647.16,2022-07-08,11569.87,Resale,2022,7,3
572,223,7580981.8,2018-02-13,8733.85,Sale,2018,2,1
573,224,47369328.24,2019-08-10,8865.68,Sale,2019,8,3
574,224,65997751.17,2024-06-11,12352.19,Sale,2024,6,2
575,225,25848243.2,2022-11-06,7766.9,Resale,2022,11,4
576,226,37579668.57,2022-07-24,9497.01,Sale,2022,7,3
577,226,37552919.25,2021-06-30,9490.25,Resale,2021,6,2
578,226,24543688.2,2019-08-20,6202.6,Resale,2019,8,3
579,226,30711899.37,2023-08-24,7761.41,Resale,2023,8,3
580,227,67451627.32,2021-08-23,12337.96,Resale,2021,8,3
581,227,56203876.19,2020-11-30,10280.57,Sale,2020,11,4
582,228,28387606.26,2019-12-23,6412.38,Sale,2019,12,4
583,228,36724134.23,2019-05-27,8295.49,Resale,2019,5,2
584,228,41937502.24,2023-07-12,9473.12,Sale,2023,7,3
585,229,19739928.26,2022-11-09,10190.98,Resale,2022,11,4
586,230,10185968.31,2021-01-01,10320.13,Sale,2021,1,1
587,230,11272615.83,2020-03-15,11421.09,Resale,2020,3,1
588,230,8219232.63,2020-08-04,8327.49,Resale,2020,8,3
589,231,46771442.7,2021-02-09,8954.9,Resale,2021,2,1
590,232,37773437.13,2020-01-21,22444.11,Resale,2020,1,1
591,232,38293820.73,2019-12-16,22753.31,Resale,2019,12,4
592,233,30521584.2,2021-10-01,24070.65,Resale,2021,10,4
593,233,25259041.84,2020-03-22,19920.38,Sale,2020,3,1
594,234,10205496.98,2020-06-25,8663.41,Sale,2020,6,2
595,235,18767810.88,2023-05-26,8442.56,Sale,2023,5,2
596,236,58679383.54,2021-10-26,8375.59,Sale,2021,10,4
597,236,62816356.48,2020-05-02,8966.08,Sale,2020,5,2
598,236,74229410.72,2020-01-11,10595.12,Sale,2020,1,1
599,237,11073024.6,2021-06-24,7626.05,Sale,2021,6,2
600,237,10286940.84,2020-01-03,7084.67,Sale,2020,1,1
601,237,10076923.56,2021-04-15,6940.03,Resale,2021,4,2
602,237,8322326.76,2020-11-04,5731.63,Sale,2020,11,4
603,238,70331202.7,2020-02-21,8011.3,Resale,2020,2,1
604,238,68103970.4,2019-10-07,7757.6,Sale,2019,10,4
605,238,60637782.06,2020-09-17,6907.14,Sale,2020,9,3
606,239,22374772.65,2018-07-03,6551.91,Resale,2018,7,3
607,239,28328756.85,2018-10-25,8295.39,Resale,2018,10,4
608,239,27231141.7,2018-07-17,7973.98,Sale,2018,7,3
609,240,5170026.84,2019-06-25,5662.68,Resale,2019,6,2
610,240,6226678.26,2019-01-28,6820.02,Sale,2019,1,1
611,241,43343396.18,2019-01-03,22411.27,Resale,2019,1,1
612,241,40011346.26,2021-12-31,20688.39,Resale,2021,12,4
613,241,43795062.54,2023-12-29,22644.81,Resale,2023,12,4
614,241,39376839.54,2018-08-10,20360.31,Resale,2018,8,3
615,242,82729692.9,2021-01-24,9238.38,Sale,2021,1,1
616,243,13678238.1,2021-05-10,23623.9,Resale,2021,5,2
617,243,12516995.7,2022-05-30,21618.3,Resale,2022,5,2
618,244,14546897.75,2018-11-19,7556.83,Sale,2018,11,4
619,245,124536573.12,2022-03-05,13161.76,Sale,2022,3,1
620,245,89727199.8,2019-06-24,9482.9,Resale,2019,6,2
621,245,90759882.48,2020-08-10,9592.04,Sale,2020,8,3
622,246,5246233.89,2023-10-19,9697.29,Sale,2023,10,4
623,246,4642412.97,2019-01-09,8581.17,Sale,2019,1,1
624,246,5202607.65,2021-11-15,9616.65,Sale,2021,11,4
625,246,3962987.3,2021-12-01,7325.3,Sale,2021,12,4
626,247,9495058.48,2020-11-06,19497.04,Sale,2020,11,4
627,247,9988423.57,2023-04-11,20510.11,Sale,2023,4,2
628,247,10490413.43,2021-09-26,21540.89,Resale,2021,9,3
629,248,85607881.24,2022-01-06,19443.08,Resale,2022,1,1
630,248,78700190.66,2019-05-12,17874.22,Resale,2019,5,2
631,248,106543397.73,2022-11-06,24197.91,Sale,2022,11,4
632,249,8429704.32,2023-10-11,8845.44,Sale,2023,10,4
633,249,5721249.73,2021-02-11,6003.41,Resale,2021,2,1
634,250,32440725.36,2018-03-13,10695.92,Resale,2018,3,1
635,250,25160585.13,2019-05-08,8295.61,Resale,2019,5,2
636,251,14980431.58,2018-11-01,6192.82,Resale,2018,11,4
637,251,17875297.26,2022-11-07,7389.54,Sale,2022,11,4
638,252,11487625.75,2019-06-23,6343.25,Sale,2019,6,2
639,252,10504687.39,2018-01-04,5800.49,Resale,2018,1,1
640,252,13068501.98,2022-11-21,7216.18,Sale,2022,11,4
641,253,25588887.83,2018-06-20,6338.59,Resale,2018,6,2
642,253,39113443.38,2019-09-23,9688.74,Sale,2019,9,3
643,253,44066842.38,2021-07-11,10915.74,Resale,2021,7,3
644,254,5762293.71,2022-09-17,11017.77,Resale,2022,9,3
645,254,5037054.84,2023-03-02,9631.08,Sale,2023,3,1
646,254,4062548.94,2021-06-07,7767.78,Sale,2021,6,2
647,255,4442745.32,2022-09-27,7429.34,Sale,2022,9,3
648,255,5378932.26,2023-09-01,8994.87,Sale,2023,9,3
649,256,14708563.1,2019-03-24,10053.7,Sale,2019,3,1
650,257,111579978.37,2021-03-11,19957.07,Resale,2021,3,1
651,258,15230712.0,2018-07-25,9065.9,Sale,2018,7,3
653,259,12329665.92,2024-01-13,23351.64,Sale,2024,1,1
654,260,6917442.58,2021-02-25,8215.49,Resale,2021,2,1
655,261,6645746.03,2022-04-30,12329.77,Sale,2022,4,2
656,262,15021761.96,2022-07-28,8364.01,Resale,2022,7,3
658,263,6380635.86,2022-09-19,8473.62,Sale,2022,9,3
659,263,5083932.21,2021-12-06,6751.57,Sale,2021,12,4
660,264,34598407.48,2021-09-30,22364.84,Resale,2021,9,3
662,264,33795777.47,2022-04-07,21846.01,Resale,2022,4,2
663,264,33353722.22,2019-12-23,21560.26,Sale,2019,12,4
664,265,33137614.4,2023-05-17,9975.2,Sale,2023,5,2
665,266,26857362.51,2019-10-04,7800.57,Sale,2019,10,4
666,266,52344307.73,2024-03-19,15203.11,Sale,2024,3,1
667,266,37915280.04,2021-04-04,11012.28,Resale,2021,4,2
668,266,35355684.98,2019-09-25,10268.86,Sale,2019,9,3
669,267,101678024.07,2020-05-13,22946.97,Resale,2020,5,2
670,267,92635815.3,2022-09-17,20906.3,Resale,2022,9,3
671,267,87655149.75,2018-03-14,19782.25,Resale,2018,3,1
672,267,112065794.61,2023-10-14,25291.31,Sale,2023,10,4
673,268,13260676.06,2023-12-26,7137.07,Sale,2023,12,4
674,269,13656498.24,2022-06-28,9523.36,Resale,2022,6,2
675,270,180506369.82,2019-02-27,22072.19,Resale,2019,2,1
676,270,146942794.68,2021-11-20,17968.06,Resale,2021,11,4
677,270,205009048.08,2024-02-26,25068.36,Sale,2024,2,1
678,271,31897084.26,2023-03-06,22751.13,Sale,2023,3,1
679,271,33074820.34,2020-12-01,23591.17,Resale,2020,12,4
680,271,27253478.0,2023-05-24,19439.0,Resale,2023,5,2
682,272,12628414.36,2022-04-02,8498.26,Resale,2022,4,2
683,272,14720880.68,2023-01-15,9906.38,Resale,2023,1,1
684,272,12133933.0,2018-10-08,8165.5,Resale,2018,10,4
685,272,13204551.42,2023-07-06,8885.97,Sale,2023,7,3
686,273,25446033.84,2022-10-07,22012.14,Resale,2022,10,4
687,274,14838553.15,2022-11-01,10486.61,Sale,2022,11,4
688,274,13430557.4,2021-12-09,9491.56,Resale,2021,12,4
689,274,16306559.05,2022-07-06,11524.07,Sale,2022,7,3
690,275,65357758.76,2020-10-16,7712.74,Sale,2020,10,4
691,275,72399822.24,2023-08-26,8543.76,Sale,2023,8,3
692,275,69573912.72,2022-12-03,8210.28,Sale,2022,12,4
693,276,11296615.42,2018-03-08,19244.66,Sale,2018,3,1
694,276,10128039.3,2019-07-06,17253.9,Resale,2019,7,3
695,277,19146140.52,2022-10-22,21658.53,Resale,2022,10,4
696,277,19743309.04,2020-05-26,22334.06,Sale,2020,5,2
697,277,21299281.64,2023-04-08,24094.21,Resale,2023,4,2
698,278,3481105.56,2020-09-18,6852.57,Sale,2020,9,3
699,278,3971310.32,2020-03-30,7817.54,Sale,2020,3,1
700,278,4640681.6,2022-03-31,9135.2,Resale,2022,3,1
701,278,5410271.12,2024-04-01,10650.14,Resale,2024,4,2
702,279,8502215.65,2019-10-21,6265.45,Resale,2019,10,4
703,280,34290242.4,2022-03-01,7519.79,Resale,2022,3,1
704,281,16812146.16,2019-09-22,6801.03,Sale,2019,9,3
705,281,16921408.56,2019-02-28,6845.23,Sale,2019,2,1
706,281,20322386.16,2020-12-11,8221.03,Sale,2020,12,4
707,281,19650743.76,2019-07-22,7949.33,Resale,2019,7,3
708,282,7413423.02,2021-10-12,9301.66,Resale,2021,10,4
709,282,5517957.77,2018-04-08,6923.41,Sale,2018,4,2
710,282,5473030.88,2021-11-02,6867.04,Resale,2021,11,4
711,283,17923427.83,2023-09-09,25279.87,Sale,2023,9,3
712,284,165376977.5,2024-05-15,24947.5,Resale,2024,5,2
713,284,149024029.98,2022-07-03,22480.62,Resale,2022,7,3
714,285,11094673.76,2023-11-02,7148.63,Resale,2023,11,4
715,285,10441980.16,2019-07-08,6728.08,Resale,2019,7,3
716,286,9497612.81,2019-02-03,16347.01,Resale,2019,2,1
717,286,12390388.57,2020-05-28,21325.97,Sale,2020,5,2
718,286,11108720.0,2020-04-08,19120.0,Resale,2020,4,2
719,286,10982724.34,2020-10-15,18903.14,Sale,2020,10,4
721,288,15299520.94,2021-04-07,9278.06,Sale,2021,4,2
722,289,5084200.0,2019-10-07,9244.0,Resale,2019,10,4
723,289,5601865.5,2020-07-14,10185.21,Sale,2020,7,3
724,289,5867053.5,2023-07-08,10667.37,Resale,2023,7,3
725,290,115896672.5,2022-11-28,17899.1,Resale,2022,11,4
726,291,12149728.89,2021-01-16,19884.99,Resale,2021,1,1
727,291,13029489.46,2022-05-07,21324.86,Sale,2022,5,2
728,291,14799684.77,2023-09-29,24222.07,Resale,2023,9,3
729,292,38197219.5,2022-01-11,7716.61,Sale,2022,1,1
730,292,38221870.5,2023-11-08,7721.59,Resale,2023,11,4
731,293,10593851.06,2019-08-19,6081.43,Resale,2019,8,3
732,293,13000789.88,2019-09-28,7463.14,Resale,2019,9,3
733,294,4506072.2,2022-07-14,7850.3,Sale,2022,7,3
734,294,4654841.52,2018-01-18,8109.48,Sale,2018,1,1
735,294,4335818.06,2019-06-06,7553.69,Sale,2019,6,2
736,295,8266739.0,2019-06-16,7354.75,Sale,2019,6,2
737,296,14179647.44,2018-06-09,8731.31,Resale,2018,6,2
738,296,18561589.2,2022-04-15,11429.55,Resale,2022,4,2
739,296,16969890.56,2023-01-24,10449.44,Sale,2023,1,1
740,297,5246750.08,2022-01-12,7452.77,Sale,2022,1,1
741,297,6121815.04,2022-02-20,8695.76,Sale,2022,2,1
742,298,7015604.8,2019-02-23,7361.6,Sale,2019,2,1
743,298,6172533.35,2023-09-08,6476.95,Sale,2023,9,3
744,298,6871730.39,2021-10-11,7210.63,Sale,2021,10,4
746,299,20443729.62,2018-06-27,19035.13,Sale,2018,6,2
747,299,25646980.38,2020-01-07,23879.87,Sale,2020,1,1
748,299,24291119.82,2024-06-30,22617.43,Sale,2024,6,2
749,300,38570865.45,2023-11-30,8599.97,Resale,2023,11,4
750,300,41343761.55,2021-02-02,9218.23,Resale,2021,2,1
751,300,33744063.6,2018-05-18,7523.76,Resale,2018,5,2
752,300,34764132.0,2020-03-04,7751.2,Resale,2020,3,1
753,301,23644995.2,2021-08-29,18022.1,Sale,2021,8,3
754,302,226758527.71,2022-05-21,25418.51,Resale,2022,5,2
756,302,153741213.23,2021-05-25,17233.63,Resale,2021,5,2
757,302,198882365.33,2019-09-29,22293.73,Sale,2019,9,3
758,303,70644520.94,2019-10-18,18007.78,Resale,2019,10,4
759,303,92192069.2,2024-03-24,23500.4,Sale,2024,3,1
760,304,45965743.08,2024-01-08,9828.04,Resale,2024,1,1
761,304,31363213.68,2020-02-23,6705.84,Sale,2020,2,1
762,304,36504265.62,2020-09-27,7805.06,Resale,2020,9,3
763,305,11839722.03,2023-03-08,6816.19,Sale,2023,3,1
764,305,14083926.03,2021-05-14,8108.19,Resale,2021,5,2
765,306,29257805.07,2020-07-16,9941.49,Sale,2020,7,3
766,307,18082715.4,2023-12-24,10802.1,Sale,2023,12,4
767,308,63133031.48,2022-04-07,21868.04,Resale,2022,4,2
768,308,54294192.28,2019-05-14,18806.44,Resale,2019,5,2
769,309,32196344.88,2020-10-15,22546.46,Resale,2020,10,4
770,310,56034658.26,2022-04-19,23406.29,Sale,2022,4,2
771,311,77226547.53,2020-12-16,8084.01,Resale,2020,12,4
772,312,11220024.25,2023-08-16,10989.25,Sale,2023,8,3
773,313,25452183.6,2019-05-28,20072.7,Resale,2019,5,2
774,314,25375786.56,2019-08-09,5684.54,Resale,2019,8,3
775,314,56412103.68,2023-06-15,12637.12,Resale,2023,6,2
776,314,46654647.84,2024-04-13,10451.31,Sale,2024,4,2
777,314,45544004.64,2021-03-31,10202.51,Sale,2021,3,1
778,315,65962542.85,2020-06-21,7931.05,Resale,2020,6,2
779,316,50881511.94,2021-02-24,6256.18,Sale,2021,2,1
780,317,70087311.36,2018-10-13,7349.76,Sale,2018,10,4
781,317,64722929.92,2019-03-31,6787.22,Sale,2019,3,1
782,318,7382116.76,2018-02-09,8220.62,Resale,2018,2,1
783,318,5604965.78,2018-12-18,6241.61,Sale,2018,12,4
784,318,5213689.22,2019-10-04,5805.89,Resale,2019,10,4
785,319,53949114.45,2022-12-28,8649.85,Sale,2022,12,4
786,320,13766853.87,2021-07-01,11368.17,Resale,2021,7,3
787,320,11776502.71,2018-06-07,9724.61,Resale,2018,6,2
788,320,11673252.85,2022-08-24,9639.35,Sale,2022,8,3
789,321,11085462.0,2018-07-15,7245.4,Resale,2018,7,3
790,321,17230095.0,2023-01-31,11261.5,Sale,2023,1,1
791,321,17255584.8,2021-04-27,11278.16,Resale,2021,4,2
792,322,3328705.35,2018-10-11,6863.31,Sale,2018,10,4
793,322,4196903.85,2020-03-21,8653.41,Sale,2020,3,1
794,323,15266821.05,2021-12-19,7889.83,Resale,2021,12,4
795,323,12444642.9,2021-01-18,6431.34,Resale,2021,1,1
796,323,20137080.6,2023-04-25,10406.76,Sale,2023,4,2
797,324,18212530.05,2023-02-18,11974.05,Resale,2023,2,1
798,324,18398304.99,2023-04-19,12096.19,Resale,2023,4,2
799,325,48143717.16,2023-02-07,25553.99,Resale,2023,2,1
800,326,7081185.0,2020-06-30,11608.5,Sale,2020,6,2
801,327,57558639.53,2020-12-23,20104.31,Resale,2020,12,4
802,327,76452864.88,2023-11-22,26703.76,Resale,2023,11,4
803,327,54948442.43,2018-01-16,19192.61,Sale,2018,1,1
804,327,53177419.26,2020-10-08,18574.02,Sale,2020,10,4
805,328,13548714.85,2022-05-30,10847.65,Resale,2022,5,2
806,328,12072933.92,2018-12-31,9666.08,Sale,2018,12,4
807,329,21789648.0,2021-05-15,7017.6,Sale,2021,5,2
808,329,22329421.2,2018-01-18,7191.44,Resale,2018,1,1
809,329,20565594.9,2018-03-11,6623.38,Sale,2018,3,1
810,329,22373139.6,2019-11-19,7205.52,Resale,2019,11,4
811,330,14492993.68,2021-12-07,9687.83,Sale,2021,12,4
812,330,10920081.92,2018-09-25,7299.52,Sale,2018,9,3
813,330,12462846.88,2021-11-25,8330.78,Resale,2021,11,4
814,330,12856594.08,2022-06-13,8593.98,Sale,2022,6,2
815,331,2988910.26,2018-05-29,6886.89,Sale,2018,5,2
816,332,136994772.42,2023-12-27,24276.94,Resale,2023,12,4
817,333,16361224.08,2021-04-24,24714.84,Resale,2021,4,2
818,333,11703683.36,2019-01-23,17679.28,Sale,2019,1,1
819,333,12900930.22,2021-08-12,19487.81,Sale,2021,8,3
820,334,3878126.4,2018-06-03,8079.43,Resale,2018,6,2
821,334,3695443.2,2021-03-28,7698.84,Sale,2021,3,1
822,334,3447129.6,2018-09-09,7181.52,Resale,2018,9,3
823,334,3870518.4,2022-12-11,8063.58,Resale,2022,12,4
824,335,4250610.0,2023-03-16,6747.0,Resale,2023,3,1
825,335,5701676.4,2024-04-18,9050.28,Resale,2024,4,2
826,335,6035891.4,2023-10-27,9580.78,Resale,2023,10,4
827,335,5283860.4,2023-09-15,8387.08,Resale,2023,9,3
828,336,21798353.5,2023-03-30,19239.5,Sale,2023,3,1
829,337,44608071.87,2022-07-19,8165.49,Sale,2022,7,3
830,337,32288296.68,2018-04-14,5910.36,Sale,2018,4,2
831,338,14293353.94,2023-04-04,5793.82,Sale,2023,4,2
832,338,15879856.97,2018-10-22,6436.91,Resale,2018,10,4
833,338,22141152.31,2023-06-15,8974.93,Sale,2023,6,2
834,338,23792216.73,2023-05-23,9644.19,Resale,2023,5,2
835,339,76574080.73,2020-03-19,8814.79,Sale,2020,3,1
836,339,60876150.51,2018-06-01,7007.73,Resale,2018,6,2
837,339,81628611.68,2023-12-02,9396.64,Sale,2023,12,4
838,340,20901024.1,2018-10-30,5920.97,Resale,2018,10,4
