indicator_id,location_id,report_month,avg_price,median_price,yoy_growth,mom_growth,demand_index,inventory_count,avg_days_listed,investment_score
1272,19,2022-04-01,9315042.6,9315042.6,-70.98,35.78,52.0,2,26,-21.79
1273,19,2022-05-01,25894724.8,25894724.8,134.91,177.99,65.7,1,75,107.23
1274,19,2022-06-01,12489863.76,13774689.6,-62.7,-51.77,70.3,3,70,-9.5
1275,19,2022-07-01,27939140.93,12434355.03,128.63,123.69,80.4,3,45,109.34
1276,19,2022-09-01,40100190.3,42321132.12,213.42,43.53,79.8,4,61,159.97
1277,19,2022-10-01,21234447.05,21234447.05,317.28,-47.05,43.5,2,38,207.77
1278,19,2022-11-01,9445102.31,9533648.14,88.5,-55.52,71.2,3,48,81.58
1279,19,2022-12-01,37031810.1,13018785.75,104.4,292.07,64.1,3,29,88.28
1280,19,2023-01-01,5606593.62,5606593.62,-54.73,-84.86,69.7,2,45,-4.96
1281,19,2023-02-01,8095083.72,8095083.72,-74.49,44.39,50.6,2,18,-24.45
1282,19,2023-04-01,28651518.5,28651518.5,491.16,253.94,60.0,2,34,318.7
1283,19,2023-05-01,14329900.05,16334880.27,108.89,-49.99,74.3,3,38,95.05
1284,19,2023-06-01,26446752.42,26446752.42,183.91,84.56,58.9,1,82,133.91
1285,19,2023-07-01,3658540.56,3658540.56,-85.87,-86.17,57.6,2,63,-28.48
1286,19,2023-09-01,7502990.8,7502990.8,-39.93,105.08,47.1,1,76,-5.12
1287,19,2023-10-01,2730109.82,2730109.82,-90.23,-63.61,63.7,1,27,-28.66
1288,19,2023-11-01,32971749.57,32971749.57,-17.78,1107.71,70.5,1,21,17.53
1289,19,2023-12-01,24772593.47,12715264.8,16.66,-24.87,75.9,3,65,40.36
1290,19,2024-01-01,6963738.6,6963738.6,-26.27,-71.89,60.5,2,68,8.44
1291,19,2024-02-01,19016284.92,16334975.22,-48.65,173.08,63.4,3,56,-3.83
1292,19,2024-03-01,20989709.68,13234033.98,274.38,10.38,70.4,7,69,192.79
1293,19,2024-04-01,34017113.86,28026984.74,320.22,62.07,70.9,5,17,220.49
1294,19,2024-05-01,40504033.0,40504033.0,41.37,19.07,44.9,1,36,42.78
1295,19,2024-06-01,11328331.99,11328331.99,-20.95,-72.03,35.5,1,52,1.63
1296,20,2018-01-01,5449642.41,5449642.41,,,46.9,2,89,18.76
1297,20,2018-02-01,18173011.75,10574582.85,,233.47,46.0,3,36,18.4
1298,20,2018-03-01,6218769.46,6218769.46,,-65.78,70.7,2,39,28.28
1299,20,2018-04-01,17139657.23,10474195.03,,175.61,78.6,3,61,31.44
1300,20,2018-05-01,17789166.28,14638356.8,,3.79,68.5,3,72,27.4
1301,20,2018-07-01,16309625.63,11687982.81,,-8.32,66.9,3,71,26.76
1302,20,2018-08-01,8797900.81,9935470.53,,-46.06,67.8,3,71,27.12
1303,20,2018-09-01,31536266.13,21544168.8,,258.45,70.0,3,51,28.0
1304,20,2018-10-01,8891430.25,8891430.25,,-71.81,56.1,2,25,22.44
1305,20,2018-12-01,38524032.0,38524032.0,,333.27,49.2,1,53,19.68
1306,20,2019-01-01,17389142.83,13648567.31,,-54.86,73.1,3,89,29.24
1307,20,2019-02-01,13627158.18,13627158.18,,-21.63,58.1,2,20,23.24
1308,20,2019-03-01,42905127.59,42905127.59,687.3,214.85,44.9,1,62,430.34
1309,20,2019-04-01,48618602.36,48618602.36,167.53,13.32,52.6,2,75,121.56
1310,20,2019-05-01,26647424.69,9553831.48,328.5,-45.19,85.0,3,25,231.1
1311,20,2019-06-01,12781575.87,12781575.87,-25.43,-52.03,72.2,1,78,13.62
1312,20,2019-07-01,5014830.01,5014830.01,-71.81,-60.77,78.3,2,58,-11.77
1313,20,2019-08-01,7360609.0,7360609.0,-54.87,46.78,80.0,1,39,-0.92
1314,20,2019-09-01,9765087.78,9765087.78,10.99,32.67,50.3,1,34,26.71
1315,20,2019-10-01,14018626.24,14018626.24,-55.55,43.56,68.7,1,31,-5.85
1316,20,2019-11-01,8410598.15,8410598.15,-5.41,-40.0,56.8,2,78,19.47
1317,20,2019-12-01,12938305.28,12938305.28,-66.41,53.83,49.4,1,78,-20.09
1318,20,2020-01-01,8319048.67,8319048.67,-52.16,-35.7,72.5,2,59,-2.3
1319,20,2020-02-01,11898753.12,11898753.12,-12.68,43.03,55.0,1,35,14.39
1320,20,2020-03-01,4196903.85,4196903.85,-90.22,-64.73,40.3,1,65,-38.01
1321,20,2020-04-01,39122990.74,39122990.74,-19.53,832.19,54.8,2,30,10.2
1322,20,2020-05-01,27669424.52,27669424.52,3.84,-29.28,37.3,2,55,17.22
1323,20,2020-06-01,4045968.77,4045968.77,-68.35,-85.38,61.5,2,82,-16.41
1324,20,2020-07-01,6757852.5,6757852.5,34.76,67.03,62.0,1,74,45.66
1325,20,2020-08-01,12144662.28,12144662.28,65.0,79.71,70.7,1,81,67.28
1326,20,2020-11-01,12498401.68,12498401.68,27.99,2.91,67.2,1,82,43.67
1327,20,2020-12-01,30141563.14,9715596.88,115.01,141.16,85.1,3,29,103.05
1328,20,2021-01-01,12628113.39,12628113.39,50.15,-58.1,53.3,1,66,51.41
1329,20,2021-02-01,7398839.28,7398839.28,-42.81,-41.41,36.7,1,85,-11.01
1330,20,2021-03-01,25106255.82,9290897.78,201.79,239.33,82.4,3,46,154.03
1331,20,2021-04-01,11322303.13,6907964.94,-4.84,-54.9,53.2,3,27,18.38
1332,20,2021-05-01,24337105.63,24337105.63,479.88,114.95,74.6,2,76,317.77
1333,20,2021-06-01,5256848.16,5256848.16,-86.56,-78.4,38.5,1,28,-36.54
1334,20,2021-07-01,37223789.4,37223789.4,34.53,608.1,58.0,1,55,43.92
1335,20,2021-09-01,49729738.38,49729738.38,1129.12,33.6,45.0,1,29,695.47
1336,20,2021-10-01,5009391.36,5009391.36,-25.87,-89.93,60.2,1,26,8.56
1337,20,2021-11-01,23947600.8,23947600.8,97.19,378.05,55.4,2,23,80.47
1338,20,2021-12-01,9788042.25,9788042.25,-21.69,-59.13,63.5,2,48,12.39
1339,20,2022-01-01,18664943.43,12277784.39,-38.08,90.69,53.7,3,35,-1.37
1340,20,2022-02-01,54508164.06,54508164.06,331.64,192.03,45.9,1,48,217.34
1341,20,2022-03-01,23614696.85,12654109.68,219.17,-56.68,57.2,5,29,154.38
1342,20,2022-05-01,11973869.16,11973869.16,-52.31,-49.29,70.4,1,35,-3.23
1343,20,2022-06-01,11464677.88,11464677.88,1.26,-4.25,46.5,2,52,19.36
1344,20,2022-07-01,16909274.9,13624152.3,-30.52,47.49,79.1,5,79,13.33
1345,20,2022-08-01,21014657.97,11745603.1,299.76,24.28,60.9,3,54,204.22
1346,20,2022-09-01,43275463.98,43275463.98,16.26,105.93,42.4,2,61,26.72
1347,20,2022-11-01,11963450.18,11963450.18,-75.94,-72.36,47.2,2,54,-26.68
1348,20,2022-12-01,8898749.28,8898749.28,77.64,-25.62,55.1,2,68,68.62
1349,20,2023-01-01,43034348.2,53501694.27,79.7,383.6,70.1,4,71,75.86
1350,20,2023-02-01,13741468.55,13741468.55,40.39,-68.07,52.3,1,42,45.15
1351,20,2023-03-01,27619153.85,9792001.58,47.97,100.99,90.7,6,24,65.06
1352,20,2023-04-01,105359035.21,105359035.21,93.29,281.47,54.4,1,41,77.73
1353,20,2023-05-01,37084986.14,32364032.09,57.04,-64.8,67.9,3,71,61.38
1354,20,2023-06-01,9401564.64,9401564.64,-21.48,-74.65,49.8,1,24,7.03
1355,20,2023-07-01,26196108.48,15855985.2,128.49,178.64,60.3,3,75,101.21
1356,20,2023-08-01,13111590.54,13111590.54,-22.46,-49.95,51.6,1,48,7.16
1357,20,2023-09-01,21657320.89,11646935.11,3.06,65.18,80.3,5,26,33.96
1358,20,2023-10-01,5641062.64,5641062.64,-86.96,-73.95,58.4,2,88,-28.82
1359,20,2023-11-01,35673415.76,38221870.5,198.19,532.39,90.8,5,15,155.23
1360,20,2024-02-01,3381780.94,3381780.94,-62.0,-90.52,42.1,1,67,-20.36
1361,20,2024-03-01,27023124.05,9402650.0,-37.21,699.08,73.8,3,66,7.19
1362,20,2024-04-01,10017733.77,10017733.77,-27.1,-62.93,52.6,2,56,4.78
1363,20,2024-05-01,33428019.6,31564257.16,21.03,233.69,80.4,4,54,44.78
1364,20,2024-06-01,7905237.48,7905237.48,-92.5,-76.35,51.3,1,55,-34.98
1365,21,2018-01-01,9612604.96,9612604.96,,,54.8,2,21,21.92
1366,21,2018-02-01,7256647.17,2802524.0,,-24.51,68.2,3,84,27.28
1367,21,2018-03-01,19943464.76,19943464.76,,174.83,46.8,1,60,18.72
1368,21,2018-04-01,22104231.49,22104231.49,,10.83,50.6,2,75,20.24
1369,21,2018-06-01,20174207.51,10841950.12,,-8.73,80.3,4,15,32.12
1370,21,2018-07-01,7146334.33,8900470.84,,-64.58,57.4,3,39,22.96
1371,21,2018-08-01,11623494.44,11623494.44,,62.65,66.2,2,47,26.48
1372,21,2018-09-01,2232923.14,2232923.14,,-80.79,35.2,1,15,14.08
1373,21,2018-10-01,10917011.64,10917011.64,,388.91,57.5,1,30,23.0
1374,21,2018-11-01,4509287.26,4509287.26,,-58.69,63.2,2,26,25.28
1375,21,2018-12-01,9916500.3,6595832.88,,119.91,70.5,3,78,28.2
1376,21,2019-01-01,32161646.08,32161646.08,,224.32,55.2,2,66,22.08
1377,21,2019-02-01,9410431.37,8573211.99,-2.1,-70.74,66.2,3,26,25.22
1378,21,2019-03-01,13873200.6,13873200.6,91.18,47.42,58.9,1,74,78.27
1379,21,2019-04-01,4323115.2,4323115.2,-78.32,-68.84,32.2,2,18,-34.11
1380,21,2019-05-01,4926403.92,4926403.92,-77.71,13.95,53.0,1,64,-25.43
1381,21,2019-06-01,18451092.14,18451092.14,-8.54,274.53,56.6,2,28,17.52
1382,21,2019-07-01,12134589.6,12134589.6,69.8,-34.23,68.8,2,41,69.4
1383,21,2019-08-01,16421742.31,10479933.67,41.28,35.33,67.3,4,19,51.69
1384,21,2019-09-01,5468061.24,4789173.81,144.88,-66.7,61.8,3,29,111.65
1385,21,2019-10-01,18752783.64,12057203.46,71.78,242.95,65.8,4,28,69.39
1386,21,2019-11-01,34224852.74,34224852.74,658.99,82.51,44.0,2,31,412.99
1387,21,2019-12-01,32020244.18,13779607.95,222.9,-6.44,61.8,3,72,158.46
1388,21,2020-01-01,11959215.32,11959215.32,-62.82,-62.65,52.8,1,42,-16.57
1389,21,2020-02-01,20573351.24,20573351.24,118.62,72.03,51.9,1,83,91.93
1390,21,2020-03-01,19451460.79,16017160.0,40.21,-5.45,66.9,4,43,50.89
1391,21,2020-04-01,21467605.45,21467605.45,396.58,10.37,53.3,1,26,259.27
1392,21,2020-05-01,23823130.92,23823130.92,383.58,10.97,60.1,1,81,254.19
1393,21,2020-07-01,39383784.06,39383784.06,113.45,65.32,73.4,2,26,97.43
1394,21,2020-08-01,3789802.1,3789802.1,-68.77,-90.38,53.3,1,73,-19.94
1395,21,2020-09-01,11959436.16,12473482.8,-27.17,215.57,53.0,3,35,4.9
1396,21,2020-11-01,18698723.87,6430393.86,241.96,56.35,75.8,5,18,175.5
1397,21,2020-12-01,9298739.49,9298739.49,-50.41,-50.27,66.3,2,46,-3.73
1398,21,2021-01-01,4610065.59,4610065.59,-86.53,-50.42,65.2,1,55,-25.84
1399,21,2021-02-01,25352791.94,11169620.3,-20.82,449.94,79.1,5,75,19.15
1400,21,2021-03-01,34407721.67,29781821.96,187.71,35.72,64.5,5,90,138.43
1401,21,2021-04-01,9920454.61,4026394.1,-51.78,-71.17,78.6,5,63,0.37
1402,21,2021-06-01,15553016.5,15553016.5,-20.04,56.78,55.9,2,60,10.34
1403,21,2021-07-01,32931584.9,32931584.9,53.4,111.74,64.8,2,69,57.96
1404,21,2021-08-01,7363267.86,6978245.04,-69.09,-77.64,64.7,3,48,-15.57
1405,21,2021-09-01,17516233.63,14156128.8,-55.52,137.89,70.3,3,16,-5.19
1406,21,2021-10-01,28002461.12,28002461.12,638.89,59.87,53.3,2,18,404.65
1407,21,2021-11-01,3961820.84,3961820.84,-66.87,-85.85,48.0,1,23,-20.92
1408,21,2021-12-01,8325143.35,8325143.35,-55.48,110.13,47.6,2,87,-14.25
1409,21,2022-02-01,14563172.33,9126246.46,56.61,74.93,62.4,6,23,58.93
1410,21,2022-03-01,3757017.86,3757017.86,-18.5,-74.2,51.5,1,55,9.5
1411,21,2022-04-01,3233603.77,3233603.77,-87.25,-13.93,52.5,2,52,-31.35
1412,21,2022-05-01,4269999.52,4269999.52,-87.59,32.05,67.9,1,31,-25.39
1413,21,2022-06-01,14798387.68,14798387.68,49.17,246.57,73.4,2,66,58.86
1414,21,2022-07-01,10331059.62,10331059.62,-33.58,-30.19,33.8,1,22,-6.63
1415,21,2022-08-01,17679557.56,21166345.42,-46.31,71.13,81.9,3,71,4.97
1416,21,2022-09-01,7092161.55,7092161.55,-3.68,-59.88,68.6,1,85,25.23
1417,21,2022-10-01,4574964.43,4574964.43,-73.88,-35.49,62.1,1,34,-19.49
1418,21,2022-11-01,30350723.77,17299957.33,8.39,563.41,90.1,4,52,41.07
1419,21,2022-12-01,8523747.48,7445140.56,115.15,-71.92,95.5,5,24,107.29
1420,21,2023-01-01,14186267.36,14186267.36,70.4,66.43,70.9,1,30,70.6
1421,21,2023-02-01,13978511.1,13978511.1,-4.01,-1.46,55.4,1,68,19.75
1422,21,2023-03-01,16849951.8,16849951.8,348.49,20.54,60.1,2,50,233.13
1423,21,2023-04-01,13723004.22,13723004.22,324.39,-18.56,69.7,2,41,222.51
1424,21,2023-05-01,3995081.31,3995081.31,-6.44,-70.89,48.2,1,49,15.42
1425,21,2023-06-01,8048558.2,8048558.2,-45.61,101.46,53.1,1,37,-6.13
1426,21,2023-07-01,21170004.84,21170004.84,104.92,163.03,44.0,2,53,80.55
1427,21,2023-08-01,9873392.01,4543356.1,-44.15,-53.36,59.8,3,23,-2.57
1428,21,2023-09-01,4645624.64,4645624.64,-34.5,-52.95,57.2,1,30,2.18
1429,21,2023-11-01,7818887.6,7818887.6,70.91,68.31,53.5,1,47,63.95
1430,21,2023-12-01,19568132.79,13242429.78,-35.53,150.27,74.3,4,75,8.4
1431,21,2024-01-01,13680477.47,13680477.47,60.5,-30.09,78.7,1,55,67.78
1432,21,2024-02-01,13178091.87,13178091.87,-7.11,-3.67,57.7,1,52,18.81
1433,21,2024-03-01,18541690.41,10985162.16,32.64,40.7,57.8,3,65,42.7
1434,21,2024-04-01,38217314.92,30906360.33,126.81,106.12,55.5,3,70,98.29
1435,21,2024-05-01,35171272.59,17705532.16,156.29,-7.97,78.0,3,33,124.97
1436,21,2024-06-01,38252865.7,38252865.7,857.5,8.76,46.7,1,50,533.18
1437,22,2018-01-01,14839776.77,14839776.77,,,66.0,2,82,26.4
1438,22,2018-02-01,10819832.81,10819832.81,,-27.09,62.5,1,33,25.0
1439,22,2018-03-01,16097861.34,16097861.34,,48.78,67.9,2,31,27.16
1440,22,2018-05-01,5225730.06,5225730.06,,-67.54,45.4,1,44,18.16
1441,22,2018-06-01,28593298.48,16410910.77,,447.16,69.7,3,22,27.88
1442,22,2018-07-01,5696465.65,5696465.65,,-80.08,61.1,2,69,24.44
1443,22,2018-08-01,4849338.17,5560927.14,,-14.87,53.8,3,52,21.52
1444,22,2018-09-01,38458501.02,38458501.02,,693.07,45.0,1,31,18.0
1445,22,2018-10-01,9101299.1,9101299.1,,-76.33,61.3,1,24,24.52
1446,22,2018-11-01,11043982.8,10295997.4,,21.35,85.5,3,25,34.2
1447,22,2018-12-01,17457030.5,17457030.5,,58.07,59.5,1,69,23.8
1448,22,2019-01-01,13371806.02,7672547.88,,-23.4,80.5,7,80,32.2
1449,22,2019-03-01,27727817.64,25176792.75,86.85,107.36,44.3,3,48,69.83
1450,22,2019-04-01,9805613.82,9805613.82,-9.37,-64.64,68.9,2,66,21.94
1451,22,2019-06-01,9354104.09,9354104.09,-41.89,-4.6,67.0,2,22,1.67
1452,22,2019-07-01,17388071.83,17388071.83,232.74,85.89,67.3,2,43,166.56
1453,22,2019-08-01,2596525.26,2596525.26,-90.92,-85.07,58.2,1,81,-31.27
1454,22,2019-10-01,21298897.53,21298897.53,273.9,720.28,67.1,2,59,191.18
1455,22,2019-11-01,21378613.97,21378613.97,340.86,0.37,53.4,2,27,225.88
1456,22,2019-12-01,5966149.44,5607337.26,-84.49,-72.09,90.4,4,58,-14.53
1457,22,2020-01-01,4465791.2,4465791.2,-50.93,-25.15,66.0,2,34,-4.16
1458,22,2020-02-01,20033163.06,9488001.15,81.39,348.59,85.7,3,45,83.11
1459,22,2020-03-01,29371212.12,7586454.52,68.25,46.61,66.4,3,50,67.51
1460,22,2020-04-01,8714067.12,8714067.12,-34.83,-70.33,45.7,2,69,-2.62
1461,22,2020-05-01,4023167.28,4023167.28,-85.49,-53.83,56.6,2,65,-28.65
1462,22,2020-06-01,43748628.6,43748628.6,346.16,987.42,62.4,2,55,232.66
1463,22,2020-08-01,25188436.42,25188436.42,169.28,-42.42,71.8,2,33,130.29
1464,22,2020-09-01,4237536.96,4237536.96,-75.63,-83.18,58.5,1,23,-21.98
1465,22,2020-10-01,5089542.11,3836728.76,96.01,20.11,60.4,4,78,81.77
1466,22,2020-11-01,8625861.96,8625861.96,-59.5,69.48,46.1,2,51,-17.26
1467,22,2020-12-01,28444396.35,28444396.35,33.05,229.76,45.7,1,69,38.11
1468,22,2021-01-01,10651611.88,10651611.88,78.53,-62.55,71.3,2,47,75.64
1469,22,2021-03-01,10193272.31,12715370.31,128.25,-4.3,60.1,3,56,100.99
1470,22,2021-04-01,19695226.63,19695226.63,-1.69,93.22,55.7,2,39,21.27
1471,22,2021-05-01,10249270.73,7631213.49,-65.1,-47.96,57.5,4,44,-16.06
1472,22,2021-06-01,19407351.6,19407351.6,122.71,89.35,63.9,1,27,99.19
1473,22,2021-08-01,9663429.5,9663429.5,140.19,-50.21,72.2,2,70,112.99
1474,22,2021-10-01,4502362.32,2001660.2,-89.71,-53.41,64.7,3,49,-27.95
1475,22,2021-11-01,8382181.77,8382181.77,-66.72,86.17,68.7,1,89,-12.55
1476,22,2021-12-01,6109095.98,6109095.98,44.17,-27.12,63.2,1,55,51.78
1477,22,2022-01-01,18969104.05,20785692.45,272.71,210.51,73.8,4,16,193.15
1478,22,2022-02-01,11471959.63,11471959.63,32.99,-39.52,61.0,1,70,44.19
1479,22,2022-03-01,10259199.9,10259199.9,-63.93,-10.57,43.1,1,19,-21.12
1480,22,2022-04-01,48619873.92,48619873.92,356.46,373.91,62.6,1,56,238.92
1481,22,2022-06-01,23108900.46,23108900.46,126.71,-52.47,74.3,2,51,105.75
1482,22,2022-07-01,13011472.92,13011472.92,-33.94,-43.69,60.0,2,28,3.64
1483,22,2022-08-01,12866258.82,12866258.82,25.53,-1.12,53.0,2,27,36.52
1484,22,2022-09-01,13085556.4,13085556.4,-32.57,1.7,55.1,2,42,2.5
1485,22,2022-10-01,19825610.57,9237043.44,105.16,51.51,76.2,3,75,93.58
1486,22,2022-11-01,31011181.46,31011181.46,588.78,56.42,60.0,2,28,377.27
1487,22,2022-12-01,10531165.47,10531165.47,25.64,-66.04,50.7,1,43,35.66
1488,22,2023-02-01,7918851.87,6272260.91,29.62,-24.81,73.4,4,52,47.13
1489,22,2023-03-01,11519569.36,11519569.36,-39.27,45.47,61.6,2,69,1.08
1490,22,2023-04-01,10773194.44,10773194.44,-6.09,-6.48,59.1,2,45,19.99
1491,22,2023-05-01,9241867.51,10432394.37,-9.92,-14.21,71.4,3,28,22.61
1492,22,2023-06-01,22110190.24,14710536.75,-54.52,139.24,51.1,3,16,-12.27
1493,22,2023-07-01,17577815.31,11653018.4,-23.93,-20.5,94.2,5,78,23.32
1494,22,2023-08-01,12060094.69,5197833.3,-7.31,-31.39,60.3,3,84,19.73
1495,22,2023-09-01,7591984.12,7591984.12,-40.99,-37.05,49.0,1,20,-4.99
1496,22,2023-10-01,6343472.44,6080165.72,-51.52,-16.45,80.3,4,76,1.21
1497,22,2023-11-01,16644790.12,16644790.12,-16.04,162.39,59.7,1,83,14.26
1498,22,2023-12-01,70239145.55,74044733.76,126.5,321.99,72.9,3,69,105.06
1499,22,2024-01-01,31215546.72,31215546.72,196.41,-55.56,61.1,1,88,142.29
1500,22,2024-02-01,29604841.99,25192225.02,273.85,-5.16,42.3,3,56,181.23
1501,22,2024-03-01,39873592.5,39873592.5,246.14,34.69,45.7,1,72,165.96
1502,22,2024-04-01,12548389.22,14695595.72,16.48,-68.53,75.8,5,63,40.21
1503,23,2018-01-01,12526100.16,12526100.16,,,49.3,2,21,19.72
1504,23,2018-02-01,19241422.68,17796309.31,,53.61,65.1,3,29,26.04
1505,23,2018-04-01,19947264.06,19947264.06,,3.67,62.1,2,86,24.84
1506,23,2018-05-01,21810583.53,13732676.94,,9.34,64.2,3,82,25.68
1507,23,2018-06-01,5954245.78,5954245.78,,-72.7,48.7,1,44,19.48
1508,23,2018-07-01,3120812.64,3120812.64,,-47.59,46.4,1,16,18.56
1509,23,2018-08-01,36803293.84,36803293.84,,1079.29,58.4,1,50,23.36
1510,23,2018-09-01,16926497.6,23120019.84,,-54.01,61.4,5,28,24.56
1511,23,2018-10-01,34403745.7,34403745.7,,103.25,63.7,2,56,25.48
1512,23,2018-12-01,19872249.92,8720691.5,,-42.24,69.9,3,50,27.96
1513,23,2019-01-01,29777766.69,29425438.08,,49.85,61.2,3,51,24.48
1514,23,2019-02-01,27673078.48,27673078.48,,-7.07,63.5,2,77,25.4
1515,23,2019-03-01,9537169.4,9537169.4,-23.86,-65.54,55.0,2,54,7.68
1516,23,2019-04-01,11759872.0,11759872.0,-38.88,23.31,58.6,1,78,0.11
1517,23,2019-05-01,15893767.59,13608861.76,-20.32,35.15,56.3,3,45,10.33
1518,23,2019-06-01,9279357.7,9279357.7,-57.45,-41.62,56.7,2,45,-11.79
1519,23,2019-07-01,22022902.32,13442427.81,269.87,137.33,87.6,7,49,196.96
1520,23,2019-08-01,25118519.58,25118519.58,704.87,14.06,53.6,1,43,444.36
1521,23,2019-09-01,11156798.07,11156798.07,-69.69,-55.58,53.5,1,62,-20.41
1522,23,2019-10-01,23980369.47,23980369.47,41.67,114.94,72.5,2,75,54.0
1523,23,2020-01-01,9014568.87,9014568.87,-73.8,-62.41,50.5,2,46,-24.08
1524,23,2020-02-01,9558185.52,9558185.52,-51.9,6.03,44.4,1,70,-13.38
1525,23,2020-04-01,18295563.38,18295563.38,-38.56,91.41,64.0,2,76,2.46
1526,23,2020-05-01,14425272.84,14425272.84,-47.87,-21.15,41.4,1,19,-12.16
1527,23,2020-06-01,18937141.84,18937141.84,98.56,31.28,58.4,2,27,82.5
1528,23,2020-07-01,19596690.81,8139856.2,66.64,3.48,65.7,3,69,66.26
1529,23,2020-08-01,19486484.34,21023622.8,22.6,-0.56,68.4,3,79,40.92
1530,23,2020-09-01,11826634.76,12523895.6,27.45,-39.31,56.9,3,61,39.23
1531,23,2020-10-01,21678843.58,21678843.58,-1.56,83.31,56.4,2,34,21.62
1532,23,2020-11-01,16403346.93,16403346.93,-34.7,-24.33,60.2,1,61,3.26
1533,23,2020-12-01,38288368.16,50804333.94,243.18,133.42,64.2,3,45,171.59
1534,23,2021-01-01,24882414.08,24882414.08,3.76,-35.01,61.2,2,24,26.74
1535,23,2021-02-01,17809978.42,17809978.42,97.57,-28.42,66.9,2,76,85.3
1536,23,2021-03-01,14480983.49,9885364.8,51.5,-18.69,72.1,3,55,59.74
1537,23,2021-04-01,25548786.42,25548786.42,39.64,76.43,54.7,2,21,45.66
1538,23,2021-07-01,36106245.41,36106245.41,150.3,41.32,59.5,2,47,113.98
1539,23,2021-08-01,9783645.69,5770915.08,-48.34,-72.9,48.7,3,15,-9.52
1540,23,2021-09-01,11593987.02,11593987.02,-40.84,18.5,61.7,1,87,0.18
1541,23,2021-10-01,12004999.73,12539478.78,-38.39,3.55,65.8,3,42,3.29
1542,23,2021-11-01,13329652.41,13329652.41,12.71,11.03,81.2,2,75,40.11
1543,23,2022-01-01,5496340.26,5496340.26,-74.65,-58.77,48.2,1,17,-25.51
1544,23,2022-02-01,21426220.8,7989539.25,30.62,289.83,47.5,3,25,37.37
1545,23,2022-03-01,7964858.88,7964858.88,-79.2,-62.83,39.7,1,29,-31.64
1546,23,2022-04-01,46820865.9,46820865.9,88.17,487.84,54.1,1,81,74.54
1547,23,2022-06-01,14747886.21,14747886.21,-17.19,-68.5,60.6,1,56,13.93
1548,23,2022-07-01,25688838.19,14147472.78,77.4,74.19,65.0,3,65,72.44
1549,23,2022-08-01,38961329.12,38016770.25,52.5,51.67,77.0,4,86,62.3
1550,23,2022-11-01,27466596.9,25838679.64,-23.93,-29.5,75.4,4,88,15.8
1551,23,2023-01-01,48479308.0,48479308.0,395.51,76.5,55.3,1,72,259.43
1552,23,2023-02-01,20609535.01,20609535.01,77.76,-57.49,57.8,2,49,69.78
1553,23,2023-03-01,54729617.8,54729617.8,355.89,165.55,65.9,1,17,239.89
1554,23,2023-04-01,16030582.25,16030582.25,20.26,-70.71,49.9,2,60,32.12
1555,23,2023-05-01,24797843.48,24797843.48,351.17,54.69,74.3,2,36,240.42
1556,23,2023-06-01,23563091.08,22141152.31,9.97,-4.98,67.9,3,87,33.14
1557,23,2023-07-01,16777760.64,8468619.48,110.65,-28.8,72.6,7,17,95.43
1558,23,2023-08-01,19592174.83,5569568.89,-58.16,16.77,69.6,4,56,-7.06
1559,23,2023-09-01,14500609.2,14500609.2,-1.68,-25.99,64.3,1,60,24.71
1560,23,2023-10-01,33691071.12,29701374.24,31.15,132.34,74.6,4,19,48.53
1561,23,2023-11-01,40309057.92,43642669.56,3.46,19.64,68.8,4,59,29.6
1562,23,2023-12-01,11016519.2,11016519.2,-59.89,-72.67,72.4,2,76,-6.97
1563,23,2024-01-01,19671074.17,19671074.17,-59.42,78.56,68.7,2,88,-8.17
1564,23,2024-02-01,10385447.82,10385447.82,-49.61,-47.2,61.8,1,34,-5.05
1565,23,2024-03-01,24746371.64,21533644.73,-54.78,138.28,61.3,3,79,-8.35
1566,23,2024-04-01,17158688.69,16655414.71,7.04,-30.66,67.0,4,23,31.02
1567,23,2024-05-01,9603810.26,9603810.26,-61.27,-44.03,61.5,2,82,-12.16
1568,23,2024-06-01,35412677.96,40631286.18,50.29,268.74,71.1,4,49,58.61
1569,24,2018-01-01,24748707.17,24748707.17,,,82.0,2,72,32.8
1570,24,2018-02-01,3313930.62,3313930.62,,-86.61,41.0,1,34,16.4
1571,24,2018-05-01,12918702.02,12918702.02,,289.83,53.9,1,64,21.56
1572,24,2018-07-01,16699286.03,10778779.62,,29.26,57.6,3,65,23.04
1573,24,2018-08-01,3546438.4,3546438.4,,-78.76,62.2,1,79,24.88
1574,24,2018-10-01,16817059.24,16817059.24,,374.2,63.3,2,21,25.32
1575,24,2018-11-01,19189505.11,19189505.11,,14.11,64.7,2,65,25.88
1576,24,2018-12-01,10736342.94,10736342.94,,-44.05,34.9,1,41,13.96
1577,24,2019-01-01,5666392.36,5666392.36,,-47.22,63.7,2,37,25.48
1578,24,2019-02-01,7015604.8,7015604.8,,23.81,46.0,1,51,18.4
1579,24,2019-03-01,3276754.8,3276754.8,,-53.29,38.6,1,24,15.44
1580,24,2019-04-01,10187734.33,11195601.48,,210.91,76.4,3,69,30.56
1581,24,2019-05-01,18740327.01,10515695.67,-24.28,83.95,81.3,3,27,17.95
1582,24,2019-06-01,7553823.87,6847274.72,127.94,-59.69,73.2,4,26,106.04
1583,24,2019-07-01,11539851.3,11539851.3,-10.67,52.77,59.5,1,59,17.4
1584,24,2019-08-01,11788305.52,11788305.52,-29.41,2.15,49.6,2,49,2.19
